SYMBOL
VICI
BRO
ANSS
FWONA
CSGP
FCNCA
MPWR
GDDY
FITB
ZS
STT
CAH
GPN
XYL
HEI
ON
PPG
KEYS
DOW
HPE
K
NUE
EL
BR
EQR
ZM
WBD
MTD
DOV
CHD
EQT
TYL
TROW
FTV
SYF
TPL
NVR
VTR
DTE
LPLA
TKO
AWK
NTAP
ADM
WST
LYB
CPAY
PPL
HBAN
AEE
EXPE
CDW
HUBB
HAL
ROL
FE
PHM
WSM
PTC
LII
CINF
WRB
MKL
IFF
TDY
WAT
FOX
DRI
ATO
ILMN
RF
EME
BIIB
ZBH
SBAC
NTRA
CNP
MKC
WDC
PSTG
ES
TER
UI
PKG
STE
TSN
DVN
CBOE
CLX
ZBRA
NTRS
PINS
ULTA
LUV
CMS
WSO
WY
DKNG
FSLR
INVH
LDOS
VRSN
DOCU
CFG
LH
SMCI
COO
PODD
IP
SSNC
TRU
NRG
MDB
BURL
BBY
L
FDS
CG
SNA
DKS
Z
ZG
ESS
PFG
STLD
OMC
CTRA
TRMB
NTNX
MAA
CSL
HRL
GEN
BLDR
DGX
JBHT
MANH
MOH
KEY
ARE
NI
PNR
RBA
J
BALL
BAH
DG
TWLO
NWSA
NWS
RPM
DT
XPO
JBL
IEX
GPC
UTHR
MAS
ALGN
EXPD
JEF
AZPN
FIX
USFD
MRNA
KIM
FNF
EG
DLTR
H
BAX
SUI
COHR
CASY
AVY
ENTG
LNT
TPR
FFIV
DPZ
VTRS
CF
WLK
OC
GWRE
MORN
EQH
AVTR
RS
GGG
AKAM
ACM
SWKS
RL
TXT
EPAM
OKTA
DOC
EVRG
CNH
UDR
APTV
RGA
RVTY
NBIX
AMCR
CW
GME
EWBC
AMH
POOL
PFGC
REG
UNM
INCY
CNA
RNR
KMX
CAG
JKHY
UHAL
SAIA
CIEN
GLPI
SWK
ELS
TOL
CLH
BMRN
DVA
BJ
LAMR
CPB
CHRW
JNPR
FTI
THC
HST
TXRH
TAP
HLI
NDSN
CPT
JLL
SCI
DAY
ITT
ROKU
SJM
PAYC
WPC
TECH
NVT
NCLH
BXP
AFG
ALLE
SRPT
GMED
AAL
LBRDA
PCTY
PPC
BG
KNSL
PR
LECO
AIZ
FND
TTEK
BEN
IPG
MTZ
ESTC
MUSA
ALLY
COKE
EXAS
SEIC
SF
EMN
PAG
UHS
ALB
ATR
MEDP
EVR
RRX
NLY
FHN
BWXT
AAON
MGM
OHI
SKX
PSN
SNX
AOS
ARMK
MTSI
WWD
WTRG
CCK
QGEN
OVV
CHDN
DOX
RBC
WYNN
GLOB
AA
AR
PNW
LAD
TPX
APPF
LKQ
EXEL
EHC
CRL
ENPH
WBS
ALSN
AYI
DBX
CUBE
FRT
PEN
WAL
GNRC
BIO
BLD
MASI
GAP
ORI
GL
CACI
AES
VNOM
INGR
LW
WMS
PRI
ITCI
RGLD
WCC
BRKR
NYT
PNFP
HSIC
FBIN
VFC
MKTX
BBWI
WING
CFR
KNX
CBSH
PLNT
EXP
MTCH
REXR
ALK
RGEN
TTC
OGE
WTFC
TFX
DCI
LSCC
AGNC
WBA
GPK
BRX
PEGA
RRC
CMA
HAS
ZION
WH
APA
EGP
CHE
IVZ
ATI
TREX
MOS
RLI
FLS
SIRI
KBR
LNW
VNO
HII
MHK
PARA
AXS
HRB
G
CE
JAZZ
AXTA
BERY
NNN
RH
RHI
DLB
LPX
ELF
OLLI
MIDD
OLED
AM
PB
ADC
SSD
SNV
CZR
MKSI
FCN
MTN
BWA
DDS
FRPT
AGCO
X
AN
CHRD
POST
WEX
JHG
FR
R
GNTX
QRVO
MTDR
CHH
MSA
BPOP
CELH
CROX
VOYA
FAF
ETSY
DINO
STWD
AMKR
BYD
WHR
BFAM
FMC
AWI
OMF
WSC
CGNX
OSK
COTY
LSTR
ESI
VMI
KEX
STAG
ARW
SITE
FIVE
ELAN
PVH
MTG
MAT
COLD
SLM
LITE
HR
UGI
LFUS
ADT
IDA
W
COLB
INSP
IONS
LYFT
CACC
SLGN
THG
AMG
RITM
NOV
VIRT
SAIC
NFG
AL
MSGS
DAR
CRUS
LNC
GTES
FNB
THO
CWEN
SNDR
LEA
HXL
NEU
TKR
COLM
OZK
CUZ
NSA
SEE
VKTX
NXST
WTM
SON
VVV
LOPE
LAZ
AVT
CLF
KRC
EEFT
M
LBTYA
AGO
BC
FLO
MSM
NWL
APLS
CIVI
KMPR
ST
JWN
RARE
OLN
SMG
HOG
HHH
RYN
SPR
DXC
XRAY
IAC
MDU
WU
ACHC
UA
TFSL
CLVT
PRGO
SAM
TNL
ASH
YETI
WEN
IRDM
RNG
PII
FHB
CXT
IPGP
EPR
FIVN
VAC
HUN
TDC
HIW
NFE
QDEL
PK
CAR
BHF
PENN
AMED
MAN
CC
AAP
CPRI
ENOV
SEB
SPB
AZTA
MPW
PINC
CRI
TRIP
GO
KSS
LEG
WOLF
