SYMBOL
UAL
DXCM
HIG
ALNY
RJF
TW
MTB
EBAY
ED
HPQ
LYV
AVB
EIX
CNC
MCHP
EXR
HUM
WEC
IRM
VICI
BRO
ANSS
FWONA
CSGP
FCNCA
MPWR
GDDY
FITB
ZS
STT
CAH
GPN
XYL
HEI
ON
PPG
KEYS
TSCO
DOW
HPE
K
SW
EL
BR
EQR
ZM
WBD
MTD
DOV
CHD
EQT
TYL
TROW
VLTO
FTV
SYF
TPL
NVR
VTR
DTE
LPLA
TKO
AWK
NTAP
ADM
WST
LYB
CPAY
PPL
TPG
RKT
HBAN
AEE
EXPE
CDW
GFS
HUBB
HAL
ROL
FE
PHM
WSM
PTC
LII
CINF
WRB
MKL
EXE
IFF
TDY
WAT
FOX
DRI
ATO
ILMN
RF
EME
BIIB
ZBH
SBAC
NTRA
CNP
MKC
TOST
WDC
PSTG
ES
TER
UI
AFRM
ALAB
PKG
STE
TSN
DVN
CBOE
CLX
ZBRA
NTRS
PINS
ULTA
LUV
CMS
WSO
WY
DKNG
FSLR
INVH
LDOS
VRSN
DOCU
CFG
LH
SMCI
COO
PODD
IP
SSNC
TRU
NRG
MDB
BURL
BBY
L
FDS
CG
SNA
DKS
Z
ZG
ESS
PFG
STLD
OMC
CTRA
TRMB
NTNX
MAA
CSL
HRL
GEN
BLDR
DGX
JBHT
MANH
MOH
KEY
ARE
RYAN
NI
PNR
RBA
J
BALL
BAH
SOFI
DG
TWLO
NWSA
NWS
RPM
DT
HOLX
XPO
JBL
IEX
GPC
UTHR
MAS
ALGN
EXPD
JEF
AZPN
FIX
USFD
MRNA
KIM
FNF
EG
DLTR
AS
H
BAX
SUI
COHR
CASY
AVY
ENTG
LNT
DUOL
TPR
FFIV
DPZ
VTRS
CF
WLK
OC
RPRX
GWRE
MORN
EQH
BSY
AVTR
RS
GGG
AKAM
ACM
SWKS
RL
TXT
RIVN
EPAM
OKTA
DOC
EVRG
CNH
UDR
APTV
RGA
RVTY
NBIX
CAVA
AMCR
CW
SN
GME
EWBC
AMH
POOL
PFGC
REG
UNM
INCY
CNA
RNR
KMX
LINE
CAG
JKHY
UHAL
SAIA
CIEN
GLPI
SWK
ELS
TOL
CLH
BMRN
DVA
BJ
LAMR
CPB
CHRW
JNPR
FTI
THC
HST
TXRH
TAP
HLI
NDSN
CPT
JLL
SCI
DAY
ITT
ROKU
SJM
PAYC
WPC
TECH
NVT
NCLH
SOLV
BXP
AFG
ALLE
SRPT
PCOR
BIRK
ACI
GMED
AAL
LBRDA
PCTY
PPC
BG
KNSL
PR
CART
LECO
AIZ
FND
BEN
IPG
MTZ
ESTC
MUSA
ALLY
COKE
EXAS
SEIC
SF
EMN
PAG
UHS
ALB
ATR
MEDP
EVR
DOCS
RRX
NLY
APG
FHN
BWXT
AAON
MGM
OHI
SKX
PSN
SNX
AOS
CNM
ARMK
MTSI
WWD
WTRG
DTM
BRBR
CCK
QGEN
OVV
CHDN
DOX
RBC
WYNN
GLOB
AA
AR
PNW
LAD
TPX
APPF
LKQ
EXEL
CFLT
UWMC
EHC
CRL
GTLB
ENPH
WBS
ALSN
AYI
DBX
CUBE
BILL
FOUR
FRT
INFA
PEN
WAL
GNRC
BIO
BLD
MASI
U
GAP
ORI
GL
CACI
AES
VNOM
INGR
LW
WMS
PRI
ITCI
RGLD
WCC
CR
BRKR
NYT
PNFP
LCID
HSIC
FBIN
FYBR
VFC
MKTX
BBWI
WING
CFR
KNX
CBSH
PLNT
EXP
MTCH
REXR
ROIV
ALK
ONTO
RGEN
TTC
OGE
WTFC
BROS
TFX
DCI
LSCC
AGNC
WBA
GPK
BRX
PEGA
RRC
CMA
HAS
KD
ZION
WH
APA
EGP
CHE
SMAR
IVZ
ATI
TREX
MOS
RLI
FLS
CCCS
SIRI
KBR
LNW
VNO
HII
MHK
PARA
AXS
DJT
HRB
G
CE
JAZZ
AXTA
ESAB
BERY
NNN
RH
RHI
DLB
LPX
ELF
OLLI
MIDD
OLED
AM
PB
ADC
SSD
SNV
S
CZR
PATH
MKSI
BOKF
FCN
AZEK
MTN
BWA
HCP
DDS
FRPT
AGCO
X
LOAR
AN
CHRD
POST
WEX
JHG
FR
R
GNTX
QRVO
MTDR
CHH
MSA
BPOP
CELH
XP
CROX
VOYA
FAF
ETSY
DINO
STWD
AMKR
BYD
WHR
BFAM
FMC
AWI
OMF
LLYVA
WSC
CGNX
OSK
COTY
LSTR
ESI
VMI
KEX
STAG
ARW
SITE
FIVE
ELAN
PVH
MTG
MAT
COLD
SLM
LITE
HR
UGI
LFUS
ADT
REYN
IDA
W
COLB
INSP
IONS
LYFT
CACC
SLGN
THG
AMG
RITM
VNT
NOV
VIRT
SAIC
NFG
AL
MSGS
DNB
DAR
CRUS
LNC
GTES
FNB
THO
CWEN
SNDR
LEA
GXO
HXL
NEU
TKR
BEPC
COLM
OZK
CUZ
NSA
SEE
VKTX
WFRD
NXST
WTM
SON
VVV
LOPE
LAZ
AVT
CLF
KRC
EEFT
M
LBTYA
AGO
BC
FLO
MSM
NWL
APLS
CIVI
KMPR
ST
NCNO
JWN
RARE
OLN
SMG
ALGM
HOG
HHH
RYN
SPR
DXC
SHC
OGN
XRAY
IAC
ZI
WU
ACHC
UA
TFSL
CLVT
PYCR
PRGO
SAM
TNL
ASH
YETI
WEN
IRDM
DV
RNG
HAYW
PII
FHB
CXT
IPGP
EPR
NVST
FIVN
VAC
HUN
TDC
HIW
NFE
QDEL
PK
CAR
BHF
PENN
AMED
MAN
CNXC
QS
CC
MP
PLTK
AAP
CPRI
ENOV
SEB
SPB
AZTA
MPW
VSTS
PINC
CRI
TRIP
CERT
FTRE
TXG
GO
KSS
LEG
WOLF
GRAL
SEG
